baseline,horizon_h,variable,mae
persistence,1,temperature_2m,1.700000000000001
persistence,1,relative_humidity_2m,12.0
persistence,1,cloud_cover,7.0
persistence,1,wind_speed_100m,0.30000000000000027
persistence,1,wind_speed_10m,1.6
persistence,1,surface_pressure,1.1999999999999318
persistence,1,precipitation,0.1
persistence,6,shortwave_radiation,158.0
persistence,6,direct_normal_irradiance,331.1
persistence,6,diffuse_radiation,119.0
persistence,6,temperature_2m,1.6000000000000014
persistence,6,relative_humidity_2m,5.0
persistence,6,cloud_cover,21.0
persistence,6,wind_speed_100m,1.3000000000000007
persistence,6,wind_speed_10m,1.5999999999999996
persistence,6,surface_pressure,0.5
persistence,6,precipitation,0.1
persistence,12,shortwave_radiation,15.0
persistence,12,direct_normal_irradiance,49.69999999999999
persistence,12,diffuse_radiation,5.0
persistence,12,temperature_2m,1.0999999999999996
persistence,12,relative_humidity_2m,13.0
persistence,12,cloud_cover,1.0
persistence,12,wind_speed_100m,2.8
persistence,12,wind_speed_10m,2.4000000000000004
persistence,12,surface_pressure,0.6999999999999318
persistence,12,precipitation,0.0
persistence,24,temperature_2m,0.9000000000000004
persistence,24,relative_humidity_2m,6.0
persistence,24,cloud_cover,1.0
persistence,24,wind_speed_100m,0.5
persistence,24,wind_speed_10m,1.0000000000000002
persistence,24,surface_pressure,0.7000000000000455
persistence,24,precipitation,0.0
climatology,1,temperature_2m,0.6071428571428594
climatology,1,relative_humidity_2m,13.0
climatology,1,cloud_cover,14.07142857142857
climatology,1,wind_speed_100m,1.0285714285714276
climatology,1,wind_speed_10m,0.6642857142857137
climatology,1,surface_pressure,1.2857142857142208
climatology,1,precipitation,0.0642857142857143
climatology,6,shortwave_radiation,7.928571428571445
climatology,6,direct_normal_irradiance,38.30000000000007
climatology,6,diffuse_radiation,26.285714285714278
climatology,6,temperature_2m,0.035714285714281147
climatology,6,relative_humidity_2m,7.071428571428569
climatology,6,cloud_cover,0.5714285714285694
climatology,6,wind_speed_100m,1.3214285714285712
climatology,6,wind_speed_10m,1.2928571428571427
climatology,6,surface_pressure,0.2571428571429806
climatology,6,precipitation,0.2142857142857142
climatology,12,shortwave_radiation,28.428571428571416
climatology,12,direct_normal_irradiance,181.67857142857142
climatology,12,diffuse_radiation,42.78571428571429
climatology,12,temperature_2m,0.7214285714285751
climatology,12,relative_humidity_2m,7.071428571428569
climatology,12,cloud_cover,29.42857142857143
climatology,12,wind_speed_100m,1.7357142857142858
climatology,12,wind_speed_10m,1.592857142857143
climatology,12,surface_pressure,0.16428571428559735
climatology,12,precipitation,0.16428571428571428
climatology,24,temperature_2m,0.2857142857142865
climatology,24,relative_humidity_2m,1.4285714285714306
climatology,24,cloud_cover,27.42857142857143
climatology,24,wind_speed_100m,1.4642857142857144
climatology,24,wind_speed_10m,1.207142857142858
climatology,24,surface_pressure,0.3285714285714221
climatology,24,precipitation,0.09285714285714286
persistence,1,shortwave_radiation,314.0
persistence,1,direct_normal_irradiance,475.3
persistence,1,diffuse_radiation,118.0
persistence,1,temperature_2m,3.3000000000000007
persistence,1,relative_humidity_2m,32.0
persistence,1,cloud_cover,43.0
persistence,1,wind_speed_100m,5.9
persistence,1,wind_speed_10m,4.199999999999999
persistence,1,surface_pressure,1.0
persistence,1,precipitation,0.3
persistence,6,shortwave_radiation,84.0
persistence,6,direct_normal_irradiance,268.5
persistence,6,diffuse_radiation,24.0
persistence,6,temperature_2m,0.5999999999999996
persistence,6,relative_humidity_2m,4.0
persistence,6,cloud_cover,3.0
persistence,6,wind_speed_100m,2.2
persistence,6,wind_speed_10m,1.3000000000000003
persistence,6,surface_pressure,0.5
persistence,6,precipitation,3.3
persistence,12,temperature_2m,0.9000000000000004
persistence,12,relative_humidity_2m,0.0
persistence,12,cloud_cover,7.0
persistence,12,wind_speed_100m,4.9
persistence,12,wind_speed_10m,3.5999999999999996
persistence,12,surface_pressure,1.1999999999999318
persistence,12,precipitation,0.0
persistence,24,shortwave_radiation,287.0
persistence,24,direct_normal_irradiance,445.6
persistence,24,diffuse_radiation,85.0
persistence,24,temperature_2m,4.0
persistence,24,relative_humidity_2m,33.0
persistence,24,cloud_cover,14.0
persistence,24,wind_speed_100m,1.7000000000000002
persistence,24,wind_speed_10m,2.2
persistence,24,surface_pressure,0.10000000000002274
persistence,24,precipitation,0.5
climatology,1,shortwave_radiation,275.3571428571429
climatology,1,direct_normal_irradiance,381.17142857142863
climatology,1,diffuse_radiation,72.28571428571428
climatology,1,temperature_2m,3.2571428571428562
climatology,1,relative_humidity_2m,27.642857142857146
climatology,1,cloud_cover,42.642857142857146
climatology,1,wind_speed_100m,3.607142857142858
climatology,1,wind_speed_10m,2.3142857142857145
climatology,1,surface_pressure,1.2428571428571331
climatology,1,precipitation,0.22857142857142854
climatology,6,shortwave_radiation,52.78571428571428
climatology,6,direct_normal_irradiance,86.32142857142861
climatology,6,diffuse_radiation,16.285714285714292
climatology,6,temperature_2m,1.4000000000000021
climatology,6,relative_humidity_2m,11.357142857142861
climatology,6,cloud_cover,25.85714285714286
climatology,6,wind_speed_100m,0.34999999999999964
climatology,6,wind_speed_10m,0.3214285714285712
climatology,6,surface_pressure,0.6428571428571104
climatology,6,precipitation,3.1857142857142855
climatology,12,temperature_2m,1.5000000000000018
climatology,12,relative_humidity_2m,8.07142857142857
climatology,12,cloud_cover,16.57142857142857
climatology,12,wind_speed_100m,0.9857142857142858
climatology,12,wind_speed_10m,2.735714285714285
climatology,12,surface_pressure,1.599999999999909
climatology,12,precipitation,0.0
climatology,24,shortwave_radiation,38.428571428571445
climatology,24,direct_normal_irradiance,37.63571428571424
climatology,24,diffuse_radiation,9.428571428571416
climatology,24,temperature_2m,1.2999999999999972
climatology,24,relative_humidity_2m,10.142857142857146
climatology,24,cloud_cover,17.07142857142857
climatology,24,wind_speed_100m,3.771428571428572
climatology,24,wind_speed_10m,3.4714285714285715
climatology,24,surface_pressure,0.8999999999999773
climatology,24,precipitation,0.17857142857142858
persistence,1,shortwave_radiation,16.0
persistence,1,direct_normal_irradiance,169.6
persistence,1,diffuse_radiation,14.0
persistence,1,temperature_2m,1.0
persistence,1,relative_humidity_2m,0.0
persistence,1,cloud_cover,32.0
persistence,1,wind_speed_100m,1.0
persistence,1,wind_speed_10m,1.5000000000000002
persistence,1,surface_pressure,1.3000000000000682
persistence,1,precipitation,0.1
persistence,6,temperature_2m,1.5
persistence,6,relative_humidity_2m,12.0
persistence,6,cloud_cover,37.0
persistence,6,wind_speed_100m,2.0999999999999996
persistence,6,wind_speed_10m,1.8999999999999995
persistence,6,surface_pressure,0.0
persistence,6,precipitation,0.0
persistence,12,temperature_2m,1.6999999999999993
persistence,12,relative_humidity_2m,11.0
persistence,12,cloud_cover,65.0
persistence,12,wind_speed_100m,3.3999999999999995
persistence,12,wind_speed_10m,0.5999999999999996
persistence,12,surface_pressure,0.5
persistence,12,precipitation,0.0
persistence,24,shortwave_radiation,42.0
persistence,24,direct_normal_irradiance,56.0
persistence,24,diffuse_radiation,19.0
persistence,24,temperature_2m,2.200000000000001
persistence,24,relative_humidity_2m,34.0
persistence,24,cloud_cover,11.0
persistence,24,wind_speed_100m,2.5999999999999996
persistence,24,wind_speed_10m,2.4000000000000004
persistence,24,surface_pressure,1.6000000000000227
persistence,24,precipitation,0.6
climatology,1,shortwave_radiation,27.0
climatology,1,direct_normal_irradiance,163.3142857142857
climatology,1,diffuse_radiation,3.2142857142857153
climatology,1,temperature_2m,0.34999999999999964
climatology,1,relative_humidity_2m,6.214285714285708
climatology,1,cloud_cover,34.78571428571429
climatology,1,wind_speed_100m,2.535714285714285
climatology,1,wind_speed_10m,1.2785714285714285
climatology,1,surface_pressure,1.7642857142858475
climatology,1,precipitation,0.01428571428571429
climatology,6,temperature_2m,0.1142857142857121
climatology,6,relative_humidity_2m,3.857142857142861
climatology,6,cloud_cover,20.285714285714292
climatology,6,wind_speed_100m,2.95
climatology,6,wind_speed_10m,0.6071428571428572
climatology,6,surface_pressure,1.3857142857142435
climatology,6,precipitation,0.0
climatology,12,temperature_2m,1.1428571428571406
climatology,12,relative_humidity_2m,5.214285714285708
climatology,12,cloud_cover,36.35714285714286
climatology,12,wind_speed_100m,5.078571428571428
climatology,12,wind_speed_10m,1.407142857142857
climatology,12,surface_pressure,1.0642857142856883
climatology,12,precipitation,0.03571428571428571
climatology,24,shortwave_radiation,67.42857142857142
climatology,24,direct_normal_irradiance,164.25714285714287
climatology,24,diffuse_radiation,0.7857142857142918
climatology,24,temperature_2m,2.1499999999999986
climatology,24,relative_humidity_2m,24.07142857142857
climatology,24,cloud_cover,7.857142857142861
climatology,24,wind_speed_100m,1.4285714285714288
climatology,24,wind_speed_10m,1.5000000000000002
climatology,24,surface_pressure,0.2571428571427532
climatology,24,precipitation,0.34285714285714286
arima,1,shortwave_radiation,81.10708947447989
arima,1,direct_normal_irradiance,38.72765586159221
arima,1,diffuse_radiation,9.209261856828874
arima,1,temperature_2m,0.10151725763302366
arima,1,relative_humidity_2m,2.7371952618952946
arima,1,cloud_cover,15.842686834004603
arima,1,wind_speed_100m,3.191152348666448
arima,1,wind_speed_10m,2.5320481768001333
arima,1,surface_pressure,0.015846705069179734
arima,1,precipitation,0.08983044315787228
arima,6,temperature_2m,0.15670767152037612
arima,6,relative_humidity_2m,9.993301256889154
arima,6,cloud_cover,17.2226717606124
arima,6,wind_speed_100m,1.9706927773228884
arima,6,wind_speed_10m,0.7027846072732609
arima,6,surface_pressure,1.384256256693675
arima,6,precipitation,0.14427257634223317
arima,12,temperature_2m,2.028436252213286
arima,12,relative_humidity_2m,11.171691948103458
arima,12,cloud_cover,47.54596829865349
arima,12,wind_speed_100m,4.06977917223808
arima,12,wind_speed_10m,0.6150079764053311
arima,12,surface_pressure,3.0727200457910158
arima,12,precipitation,0.12042608510743087
arima,24,shortwave_radiation,131.55658663062036
arima,24,direct_normal_irradiance,191.54026351712702
arima,24,diffuse_radiation,29.590856520779226
arima,24,temperature_2m,3.1615817082805346
arima,24,relative_humidity_2m,26.217590363960582
arima,24,cloud_cover,17.03773403645141
arima,24,wind_speed_100m,2.630159036191582
arima,24,wind_speed_10m,1.584579773192628
arima,24,surface_pressure,0.37313020965007127
arima,24,precipitation,0.11641610548895652
persistence,1,temperature_2m,0.5999999999999996
persistence,1,relative_humidity_2m,6.0
persistence,1,cloud_cover,7.0
persistence,1,wind_speed_100m,3.0999999999999996
persistence,1,wind_speed_10m,1.5
persistence,1,surface_pressure,0.6000000000000227
persistence,1,precipitation,0.0
persistence,6,temperature_2m,0.6999999999999993
persistence,6,relative_humidity_2m,3.0
persistence,6,cloud_cover,5.0
persistence,6,wind_speed_100m,4.800000000000001
persistence,6,wind_speed_10m,3.7
persistence,6,surface_pressure,0.7000000000000455
persistence,6,precipitation,0.0
persistence,12,shortwave_radiation,17.0
persistence,12,direct_normal_irradiance,4.600000000000023
persistence,12,diffuse_radiation,13.0
persistence,12,temperature_2m,0.09999999999999787
persistence,12,relative_humidity_2m,3.0
persistence,12,cloud_cover,5.0
persistence,12,wind_speed_100m,5.200000000000001
persistence,12,wind_speed_10m,3.5999999999999996
persistence,12,surface_pressure,0.7000000000000455
persistence,12,precipitation,0.1
persistence,24,temperature_2m,1.9000000000000004
persistence,24,relative_humidity_2m,3.0
persistence,24,cloud_cover,59.0
persistence,24,wind_speed_100m,0.40000000000000036
persistence,24,wind_speed_10m,2.2
persistence,24,surface_pressure,2.199999999999932
persistence,24,precipitation,0.0
climatology,1,temperature_2m,0.7428571428571438
climatology,1,relative_humidity_2m,10.714285714285708
climatology,1,cloud_cover,20.214285714285708
climatology,1,wind_speed_100m,6.207142857142856
climatology,1,wind_speed_10m,1.971428571428571
climatology,1,surface_pressure,0.6357142857142435
climatology,1,precipitation,0.0
climatology,6,temperature_2m,0.40000000000000036
climatology,6,relative_humidity_2m,8.714285714285708
climatology,6,cloud_cover,32.78571428571429
climatology,6,wind_speed_100m,9.364285714285714
climatology,6,wind_speed_10m,4.907142857142857
climatology,6,surface_pressure,0.3714285714286234
climatology,6,precipitation,0.03571428571428571
climatology,12,shortwave_radiation,40.0
climatology,12,direct_normal_irradiance,96.01428571428573
climatology,12,diffuse_radiation,38.28571428571428
climatology,12,temperature_2m,1.3642857142857174
climatology,12,relative_humidity_2m,8.57142857142857
climatology,12,cloud_cover,27.642857142857146
climatology,12,wind_speed_100m,10.285714285714286
climatology,12,wind_speed_10m,6.585714285714285
climatology,12,surface_pressure,0.2571428571428669
climatology,12,precipitation,0.042857142857142844
climatology,24,temperature_2m,2.25
climatology,24,relative_humidity_2m,13.357142857142861
climatology,24,cloud_cover,21.214285714285708
climatology,24,wind_speed_100m,8.235714285714288
climatology,24,wind_speed_10m,5.292857142857143
climatology,24,surface_pressure,1.207142857142685
climatology,24,precipitation,0.0
persistence,1,temperature_2m,2.5999999999999996
persistence,1,relative_humidity_2m,1.0
persistence,1,cloud_cover,69.0
persistence,1,wind_speed_100m,3.5
persistence,1,wind_speed_10m,3.5999999999999996
persistence,1,surface_pressure,1.0
persistence,1,precipitation,0.0
persistence,6,shortwave_radiation,28.0
persistence,6,direct_normal_irradiance,43.10000000000002
persistence,6,diffuse_radiation,8.0
persistence,6,temperature_2m,0.40000000000000213
persistence,6,relative_humidity_2m,4.0
persistence,6,cloud_cover,9.0
persistence,6,wind_speed_100m,0.0
persistence,6,wind_speed_10m,0.29999999999999893
persistence,6,surface_pressure,0.7000000000000455
persistence,6,precipitation,0.0
persistence,12,shortwave_radiation,36.0
persistence,12,direct_normal_irradiance,107.80000000000001
persistence,12,diffuse_radiation,8.0
persistence,12,temperature_2m,1.1000000000000014
persistence,12,relative_humidity_2m,4.0
persistence,12,cloud_cover,30.0
persistence,12,wind_speed_100m,7.300000000000001
persistence,12,wind_speed_10m,4.9
persistence,12,surface_pressure,0.8000000000000682
persistence,12,precipitation,0.0
persistence,24,temperature_2m,1.4000000000000004
persistence,24,relative_humidity_2m,12.0
persistence,24,cloud_cover,25.0
persistence,24,wind_speed_100m,0.8000000000000007
persistence,24,wind_speed_10m,0.0
persistence,24,surface_pressure,1.3999999999999773
persistence,24,precipitation,0.0
climatology,1,temperature_2m,2.2857142857142883
climatology,1,relative_humidity_2m,6.857142857142861
climatology,1,cloud_cover,10.285714285714292
climatology,1,wind_speed_100m,4.45
climatology,1,wind_speed_10m,0.4928571428571429
climatology,1,surface_pressure,0.47142857142841876
