hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
0,2026-07-24 00:00:00-05:00,0.15753180439213185,11.269355206115684,0.0,11.111823401723552,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,540.0320530775598,0.0
1,2026-07-24 01:00:00-05:00,0.172105152951879,10.694233346499276,0.0,10.522128193547397,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,513.4957687096329,0.0
2,2026-07-24 02:00:00-05:00,0.2344960908620061,10.694233346499276,0.0,10.45973725563727,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,510.68817650367714,0.0
3,2026-07-24 03:00:00-05:00,0.14998172012469466,10.694233346499276,0.0,14.990251626374581,4.446,0.0,0.0,0.0,45.0,130.0,0,0.0,714.5613231868562,177.83999999999997
4,2026-07-24 04:00:00-05:00,0.17208833012146615,20.224824162999756,0.0,22.721735832878288,2.669,0.0,0.0,0.0,45.0,134.2237,0,0.0,1062.478112479523,106.76
5,2026-07-24 05:00:00-05:00,0.12964687886309242,27.33168714254537,0.0,27.202040263682278,0.0,0.0,0.0,0.0,45.0,136.75925,0,0.0,1264.0918118657025,0.0
6,2026-07-24 06:00:00-05:00,0.3568695833053323,29.385693784032547,0.0,29.028824200727215,0.0,0.0,0.0,0.0,80.0,136.75925,0,0.0,2362.3059360581774,0.0
7,2026-07-24 07:00:00-05:00,2.4507735250477505,43.17880217378388,50.0,-2.450971351263874,6.821,0.0,0.0,0.0,80.0,136.75925,0,2800.0,40.0,272.84
8,2026-07-24 08:00:00-05:00,7.149529665965556,62.53112730631657,62.531,-7.149402359648981,0.0,0.0,0.0,0.0,80.0,143.2392,0,3567.5625961,40.0,0.0
9,2026-07-24 09:00:00-05:00,12.623157981568296,62.94192863461401,62.942,-12.623229346954282,0.0,0.0,0.0,0.0,80.0,143.2392,0,3593.2695363999997,40.0,0.0
10,2026-07-24 10:00:00-05:00,25.84334267134578,65.61213726854733,65.612,-25.843205402798446,0.0,0.0,0.0,0.0,80.0,143.2392,0,3761.0934543999997,40.0,0.0
11,2026-07-24 11:00:00-05:00,26.965042244800443,67.17318231607759,67.173,-26.96485992872286,0.0,0.0,0.0,0.0,80.0,143.2392,0,3859.8711929000006,40.0,0.0
12,2026-07-24 12:00:00-05:00,28.335720857873607,73.66384330317705,73.664,-28.335877554696566,0.0,0.0,0.0,0.0,80.0,143.2392,0,4275.838489600001,40.0,0.0
13,2026-07-24 13:00:00-05:00,26.887958876097873,66.59806045646117,66.598,-26.8878984196367,0.0,0.0,0.0,0.0,80.0,143.2392,0,3823.4293604,40.0,0.0
14,2026-07-24 14:00:00-05:00,23.79836303179631,62.44896704065709,62.449,-23.798395991139223,0.0,0.0,0.0,0.0,80.0,143.2392,0,3562.4377601,40.0,0.0
15,2026-07-24 15:00:00-05:00,19.929262442178754,61.58628425123247,61.586,-19.92897819094628,0.0,0.0,0.0,0.0,80.0,143.2392,0,3508.5835396,40.0,0.0
16,2026-07-24 16:00:00-05:00,13.951901932710498,62.0792458451894,62.079,-13.951656087521094,0.0,0.0,0.0,0.0,80.0,143.2392,0,3539.3302241,40.0,0.0
17,2026-07-24 17:00:00-05:00,6.499552722045366,63.252704616230645,63.253,-6.499848105814721,0.0,0.0,0.0,0.0,80.0,143.2392,0,3612.7442009,40.0,0.0
18,2026-07-24 18:00:00-05:00,1.2884026609168522,80.0,80.0,-1.2884026609168586,0.0,0.0,0.0,0.0,80.0,143.2392,0,4690.0,40.0,0.0
19,2026-07-24 19:00:00-05:00,0.07138851875450626,63.84210898714483,63.842,-0.07127953160966882,0.0,0.0,0.0,0.0,140.0,143.2392,0,3649.6800964000004,40.0,0.0
20,2026-07-24 20:00:00-05:00,0.3005326400221054,34.561790520580224,50.0,-0.30074211944187823,15.438,0.0,0.0,0.0,140.0,143.2392,0,2800.0,40.0,617.52
21,2026-07-24 21:00:00-05:00,0.1322071326900088,26.5100844859505,0.0,-0.13212264673951069,0.0,26.51,0.0,0.0,140.0,157.9053,0,0.0,40.0,1060.4
22,2026-07-24 22:00:00-05:00,0.26723099344739853,19.11566057659668,0.0,18.848429583149283,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1547.8743666519426,0.0
23,2026-07-24 23:00:00-05:00,0.1513366001713717,15.171967824941312,0.0,15.020631224769941,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1241.6504979815952,0.0
0,2026-07-25 00:00:00-05:00,0.1010231824945534,11.269355206115684,0.0,11.16833202362113,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,542.5749410629508,0.0
1,2026-07-25 01:00:00-05:00,0.3259453432444272,10.694233346499276,0.0,10.368288003254849,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,506.5729601464682,0.0
2,2026-07-25 02:00:00-05:00,0.28214633486556034,10.694233346499276,0.0,10.412087011633716,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,508.5439155235172,0.0
3,2026-07-25 03:00:00-05:00,0.19720688274317189,10.694233346499276,0.0,14.943026463756103,4.446,0.0,0.0,0.0,45.0,130.0,0,0.0,712.4361908690247,177.83999999999997
4,2026-07-25 04:00:00-05:00,0.2113953988317697,20.224824162999756,0.0,22.682428764167987,2.669,0.0,0.0,0.0,45.0,134.2237,0,0.0,1060.7092943875596,106.76
5,2026-07-25 05:00:00-05:00,0.2212811268612671,27.33168714254537,0.0,27.110406015684102,0.0,0.0,0.0,0.0,45.0,136.75925,0,0.0,1259.9682707057846,0.0
6,2026-07-25 06:00:00-05:00,0.5807496310128154,29.385693784032547,0.0,28.804944153019733,0.0,0.0,0.0,0.0,80.0,136.75925,0,0.0,2344.3955322415786,0.0
7,2026-07-25 07:00:00-05:00,3.9077808964091925,43.17880217378388,50.0,-3.907978722625316,6.821,0.0,0.0,0.0,80.0,136.75925,0,2800.0,40.0,272.84
8,2026-07-25 08:00:00-05:00,9.256976163831466,62.53112730631657,62.531,-9.256848857514889,0.0,0.0,0.0,0.0,80.0,143.2392,0,3567.5625961,40.0,0.0
9,2026-07-25 09:00:00-05:00,13.273424006457232,62.94192863461401,62.942,-13.273495371843218,0.0,0.0,0.0,0.0,80.0,143.2392,0,3593.2695363999997,40.0,0.0
10,2026-07-25 10:00:00-05:00,25.2426619748011,65.61213726854733,65.612,-25.24252470625376,0.0,0.0,0.0,0.0,80.0,143.2392,0,3761.0934543999997,40.0,0.0
11,2026-07-25 11:00:00-05:00,27.949358720443538,67.17318231607759,67.173,-27.949176404365957,0.0,0.0,0.0,0.0,80.0,143.2392,0,3859.8711929000006,40.0,0.0
12,2026-07-25 12:00:00-05:00,28.961148336639855,73.66384330317705,73.664,-28.961305033462807,0.0,0.0,0.0,0.0,80.0,143.2392,0,4275.838489600001,40.0,0.0
13,2026-07-25 13:00:00-05:00,28.67631494560253,66.59806045646117,66.598,-28.676254489141357,0.0,0.0,0.0,0.0,80.0,143.2392,0,3823.4293604,40.0,0.0
14,2026-07-25 14:00:00-05:00,25.23202517144591,62.44896704065709,62.449,-25.232058130788822,0.0,0.0,0.0,0.0,80.0,143.2392,0,3562.4377601,40.0,0.0
15,2026-07-25 15:00:00-05:00,20.10913100915477,61.58628425123247,61.586,-20.108846757922294,0.0,0.0,0.0,0.0,80.0,143.2392,0,3508.5835396,40.0,0.0
16,2026-07-25 16:00:00-05:00,14.137369677311092,62.0792458451894,62.079,-14.137123832121695,0.0,0.0,0.0,0.0,80.0,143.2392,0,3539.3302241,40.0,0.0
17,2026-07-25 17:00:00-05:00,6.504646799191125,63.252704616230645,63.253,-6.504942182960477,0.0,0.0,0.0,0.0,80.0,143.2392,0,3612.7442009,40.0,0.0
18,2026-07-25 18:00:00-05:00,1.0698490308632842,80.0,80.0,-1.0698490308632813,0.0,0.0,0.0,0.0,80.0,143.2392,0,4690.0,40.0,0.0
19,2026-07-25 19:00:00-05:00,0.3485040462587234,63.84210898714483,63.842,-0.3483950591138907,0.0,0.0,0.0,0.0,140.0,143.2392,0,3649.6800964000004,40.0,0.0
20,2026-07-25 20:00:00-05:00,0.16919018162585098,34.561790520580224,50.0,-0.16939966104562387,15.438,0.0,0.0,0.0,140.0,143.2392,0,2800.0,40.0,617.52
21,2026-07-25 21:00:00-05:00,0.11508921389253272,26.5100844859505,0.0,-0.11500472794203276,0.0,26.51,0.0,0.0,140.0,157.9053,0,0.0,40.0,1060.4
22,2026-07-25 22:00:00-05:00,0.1132053537745668,19.11566057659668,0.0,19.002455222822114,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1560.196417825769,0.0
23,2026-07-25 23:00:00-05:00,0.11782824789785995,15.171967824941312,0.0,15.054139577043452,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1244.3311661634762,0.0
0,2026-07-26 00:00:00-05:00,0.23580347651205535,11.269355206115684,0.0,11.033551729603628,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,536.5098278321633,0.0
1,2026-07-26 01:00:00-05:00,0.20713168739600352,10.694233346499276,0.0,10.487101659103272,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,511.91957465964725,0.0
2,2026-07-26 02:00:00-05:00,0.1798052345181765,10.694233346499276,0.0,10.514428111981099,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,513.1492650391494,0.0
3,2026-07-26 03:00:00-05:00,0.1314161156822006,10.694233346499276,0.0,15.008817230817076,4.446,0.0,0.0,0.0,45.0,130.0,0,0.0,715.3967753867685,177.83999999999997
4,2026-07-26 04:00:00-05:00,0.24975182836759033,20.224824162999756,0.0,22.644072334632167,2.669,0.0,0.0,0.0,45.0,134.2237,0,0.0,1058.9832550584474,106.76
5,2026-07-26 05:00:00-05:00,0.19346530545037346,27.33168714254537,0.0,27.138221837094996,0.0,0.0,0.0,0.0,45.0,136.75925,0,0.0,1261.2199826692747,0.0
6,2026-07-26 06:00:00-05:00,0.5538310870336848,29.385693784032547,0.0,28.83186269699886,0.0,0.0,0.0,0.0,80.0,136.75925,0,0.0,2346.549015759909,0.0
7,2026-07-26 07:00:00-05:00,2.6975453236519997,43.17880217378388,50.0,-2.697743149868124,6.821,0.0,0.0,0.0,80.0,136.75925,0,2800.0,40.0,272.84
8,2026-07-26 08:00:00-05:00,5.911825190764723,62.53112730631657,62.531,-5.911697884448152,0.0,0.0,0.0,0.0,80.0,143.2392,0,3567.5625961,40.0,0.0
9,2026-07-26 09:00:00-05:00,7.354332394300523,62.94192863461401,62.942,-7.354403759686512,0.0,0.0,0.0,0.0,80.0,143.2392,0,3593.2695363999997,40.0,0.0
10,2026-07-26 10:00:00-05:00,20.277638605124746,65.61213726854733,65.612,-20.277501336577416,0.0,0.0,0.0,0.0,80.0,143.2392,0,3761.0934543999997,40.0,0.0
11,2026-07-26 11:00:00-05:00,26.217012172376695,67.17318231607759,67.173,-26.216829856299114,0.0,0.0,0.0,0.0,80.0,143.2392,0,3859.8711929000006,40.0,0.0
12,2026-07-26 12:00:00-05:00,25.882588108278384,73.66384330317705,73.664,-25.88274480510134,0.0,0.0,0.0,0.0,80.0,143.2392,0,4275.838489600001,40.0,0.0
13,2026-07-26 13:00:00-05:00,24.90224978474657,66.59806045646117,66.598,-24.902189328285402,0.0,0.0,0.0,0.0,80.0,143.2392,0,3823.4293604,40.0,0.0
14,2026-07-26 14:00:00-05:00,22.87687278004286,62.44896704065709,62.449,-22.87690573938577,0.0,0.0,0.0,0.0,80.0,143.2392,0,3562.4377601,40.0,0.0
15,2026-07-26 15:00:00-05:00,18.64929597227474,61.58628425123247,61.586,-18.64901172104227,0.0,0.0,0.0,0.0,80.0,143.2392,0,3508.5835396,40.0,0.0
16,2026-07-26 16:00:00-05:00,14.036057359584426,62.0792458451894,62.079,-14.035811514395029,0.0,0.0,0.0,0.0,80.0,143.2392,0,3539.3302241,40.0,0.0
17,2026-07-26 17:00:00-05:00,6.755319365566357,63.252704616230645,63.253,-6.755614749335706,0.0,0.0,0.0,0.0,80.0,143.2392,0,3612.7442009,40.0,0.0
18,2026-07-26 18:00:00-05:00,1.440280241214479,80.0,80.0,-1.4402802412144808,0.0,0.0,0.0,0.0,80.0,143.2392,0,4690.0,40.0,0.0
19,2026-07-26 19:00:00-05:00,0.17453174767065527,63.84210898714483,63.842,-0.17442276052582173,0.0,0.0,0.0,0.0,140.0,143.2392,0,3649.6800964000004,40.0,0.0
20,2026-07-26 20:00:00-05:00,0.08396302401484607,34.561790520580224,50.0,-0.08417250343462257,15.438,0.0,0.0,0.0,140.0,143.2392,0,2800.0,40.0,617.52
21,2026-07-26 21:00:00-05:00,0.2681847443472885,26.5100844859505,0.0,-0.26810025839678886,0.0,26.51,0.0,0.0,140.0,157.9053,0,0.0,40.0,1060.4
22,2026-07-26 22:00:00-05:00,0.3829165475386391,19.11566057659668,0.0,18.732744029058043,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1538.6195223246434,0.0
23,2026-07-26 23:00:00-05:00,0.11434794916691393,15.171967824941312,0.0,15.057619875774398,0.0,0.0,0.0,0.0,80.0,130.00003684210526,0,0.0,1244.6095900619518,0.0
