hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
10,2026-07-30 10:00:00-05:00,24.80100188694801,65.61213726854733,50.0,-9.188864618400686,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
11,2026-07-30 11:00:00-05:00,27.027900216544825,67.17318231607759,50.0,-9.854717900467236,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
12,2026-07-30 12:00:00-05:00,28.801480203896062,73.66384330317705,50.0,-5.137636900719016,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
13,2026-07-30 13:00:00-05:00,27.3414293895944,66.59806045646117,50.0,-10.743368933133226,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
14,2026-07-30 14:00:00-05:00,23.788065736714852,62.44896704065709,50.0,-11.339098696057768,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
15,2026-07-30 15:00:00-05:00,19.422925510774117,61.58628425123247,50.0,-7.836641259541651,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
16,2026-07-30 16:00:00-05:00,13.820612258750389,62.0792458451894,50.0,-1.7413664135609892,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
17,2026-07-30 17:00:00-05:00,6.127426368968263,63.252704616230645,57.12527824726238,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3232.5936538458336,40.0,0.0
18,2026-07-30 18:00:00-05:00,1.2308710405513095,80.0,78.7691289594487,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,4608.91401567546,40.0,0.0
19,2026-07-30 19:00:00-05:00,0.09457816073754499,63.84210898714483,63.747530826407285,0.0,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,3643.751309966739,40.0,0.0
20,2026-07-30 20:00:00-05:00,0.23536258944745791,34.561790520580224,50.0,-15.67357206886723,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,2800.0,40.0,0.0
21,2026-07-30 21:00:00-05:00,0.05567090532128096,26.5100844859505,0.0,26.454413580629218,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,0.0,3743.6179012880907,0.0
22,2026-07-30 22:00:00-05:00,0.20335682464942725,19.11566057659668,0.0,18.912303751947256,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1552.9843001557806,0.0
23,2026-07-30 23:00:00-05:00,0.2967764474412126,15.171967824941312,0.0,14.8751913775001,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1230.015310200008,0.0
0,2026-07-31 00:00:00-05:00,0.0736756991456922,11.269355206115684,0.0,11.195679506969991,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,543.8055778136496,0.0
1,2026-07-31 01:00:00-05:00,0.1797864066481685,10.694233346499276,0.0,10.514446939851107,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,513.1501122932998,0.0
2,2026-07-31 02:00:00-05:00,0.2302754810461621,10.694233346499276,0.0,10.463957865453114,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,510.87810394539014,0.0
3,2026-07-31 03:00:00-05:00,0.30586905534922765,10.694233346499276,0.0,10.38836429115005,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,507.4763931017522,0.0
4,2026-07-31 04:00:00-05:00,0.06465588801072078,20.224824162999756,0.0,20.160168274989037,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,947.2075723745066,0.0
5,2026-07-31 05:00:00-05:00,0.11691680920720082,27.33168714254537,0.0,27.21477033333817,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,1264.6646650002176,0.0
6,2026-07-31 06:00:00-05:00,0.44271208517125554,29.385693784032547,0.0,28.942981698861292,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,2355.4385359089033,0.0
7,2026-07-31 07:00:00-05:00,2.517585665187435,43.17880217378388,50.0,-9.338783491403554,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
8,2026-07-31 08:00:00-05:00,7.17430343472574,62.53112730631657,55.356823871590834,-7.105427357601002e-15,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3124.2789884945746,40.0,0.0
9,2026-07-31 09:00:00-05:00,11.077753232492384,62.94192863461401,51.864175402121624,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2912.198039120285,40.0,0.0
10,2026-07-31 10:00:00-05:00,22.798150493452198,65.61213726854733,50.0,-7.186013224904869,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
11,2026-07-31 11:00:00-05:00,25.1505621935846,67.17318231607759,50.0,-7.977379877507019,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
12,2026-07-31 12:00:00-05:00,27.677476312445382,73.66384330317705,50.0,-4.013633009268332,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
13,2026-07-31 13:00:00-05:00,27.904631516439355,66.59806045646117,50.0,-11.306571059978182,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
14,2026-07-31 14:00:00-05:00,24.753237286598864,62.44896704065709,50.0,-12.304270245941773,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
15,2026-07-31 15:00:00-05:00,20.687712074562302,61.58628425123247,50.0,-9.101427823329828,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
